,ESTADO,PRODUTO,MES_ANO,VL_VENDA
964,ES,DIESEL S10,08/2025,6.0
965,ES,DIESEL S10,09/2022,5.840909090909091
966,ES,DIESEL S10,09/2023,5.271028037383178
967,ES,DIESEL S10,09/2024,5.273584905660377
968,ES,DIESEL S10,09/2025,5.666666666666667
969,ES,DIESEL S10,10/2022,5.825174825174825
970,ES,DIESEL S10,10/2023,5.0625
971,ES,DIESEL S10,10/2024,5.247191011235955
972,ES,DIESEL S10,10/2025,5.927536231884058
973,ES,DIESEL S10,11/2022,5.881118881118881
974,ES,DIESEL S10,11/2023,5.432835820895522
975,ES,DIESEL S10,11/2024,5.271739130434782
976,ES,DIESEL S10,11/2025,5.830188679245283
977,ES,DIESEL S10,12/2022,6.305555555555555
978,ES,DIESEL S10,12/2023,5.045045045045045
979,ES,DIESEL S10,12/2024,5.4
980,ES,DIESEL S10,12/2025,5.888888888888889
981,ES,DIESEL S10,<NA>/<NA>,5.538525498891352
1080,GO,DIESEL S10,01/2022,6.2639593908629445
1081,GO,DIESEL S10,01/2023,5.187878787878788
1082,GO,DIESEL S10,01/2024,5.173611111111111
1083,GO,DIESEL S10,01/2025,5.84
1084,GO,DIESEL S10,02/2022,5.857954545454546
1085,GO,DIESEL S10,02/2023,5.163265306122449
1086,GO,DIESEL S10,02/2024,5.231060606060606
1087,GO,DIESEL S10,02/2025,5.510204081632653
1088,GO,DIESEL S10,03/2022,5.578059071729958
1089,GO,DIESEL S10,03/2023,5.132701421800948
1090,GO,DIESEL S10,03/2024,5.185185185185185
1091,GO,DIESEL S10,03/2025,5.58252427184466
1092,GO,DIESEL S10,04/2022,6.588516746411483
1093,GO,DIESEL S10,04/2023,5.517543859649122
1094,GO,DIESEL S10,04/2024,5.240196078431373
1095,GO,DIESEL S10,04/2025,5.76595744680851
1096,GO,DIESEL S10,05/2022,5.96
1097,GO,DIESEL S10,05/2023,5.005464480874317
1098,GO,DIESEL S10,05/2024,5.256756756756757
1099,GO,DIESEL S10,05/2025,5.758620689655173
1100,GO,DIESEL S10,06/2022,6.46039603960396
1101,GO,DIESEL S10,06/2023,5.26
1102,GO,DIESEL S10,06/2024,5.223463687150838
1103,GO,DIESEL S10,06/2025,5.567567567567568
1104,GO,DIESEL S10,07/2022,5.8730650154798765
1105,GO,DIESEL S10,07/2023,5.007352941176471
1106,GO,DIESEL S10,07/2024,5.2368421052631575
1107,GO,DIESEL S10,07/2025,5.689655172413793
1108,GO,DIESEL S10,08/2022,6.170454545454546
1109,GO,DIESEL S10,08/2023,5.449735449735449
1110,GO,DIESEL S10,08/2024,5.208695652173913
1111,GO,DIESEL S10,08/2025,5.473684210526316
1112,GO,DIESEL S10,09/2022,5.935483870967742
1113,GO,DIESEL S10,09/2023,5.26595744680851
