,ESTADO,PRODUTO,MES_ANO,VL_VENDA
774,DF,DIESEL,02/2024,5.103448275862069
775,DF,DIESEL,02/2025,5.5
776,DF,DIESEL,03/2022,6.242424242424242
777,DF,DIESEL,03/2023,5.15625
778,DF,DIESEL,03/2024,5.090909090909091
779,DF,DIESEL,03/2025,5.961538461538462
780,DF,DIESEL,04/2022,5.8
781,DF,DIESEL,04/2023,4.964285714285714
782,DF,DIESEL,04/2024,5.041666666666667
783,DF,DIESEL,04/2025,6.0
784,DF,DIESEL,05/2022,5.6
785,DF,DIESEL,05/2023,5.4
786,DF,DIESEL,05/2024,5.260869565217392
787,DF,DIESEL,05/2025,6.0
788,DF,DIESEL,06/2022,6.962962962962963
789,DF,DIESEL,06/2023,5.1875
790,DF,DIESEL,06/2024,5.137254901960785
791,DF,DIESEL,06/2025,5.5
792,DF,DIESEL,07/2022,5.923076923076923
793,DF,DIESEL,07/2023,5.416666666666667
794,DF,DIESEL,07/2024,5.086956521739131
795,DF,DIESEL,07/2025,5.75
796,DF,DIESEL,08/2022,6.083333333333333
797,DF,DIESEL,08/2023,4.8
798,DF,DIESEL,08/2024,5.052631578947368
799,DF,DIESEL,08/2025,6.0
800,DF,DIESEL,09/2022,5.867924528301887
801,DF,DIESEL,09/2023,5.166666666666667
802,DF,DIESEL,09/2024,5.130434782608695
803,DF,DIESEL,09/2025,5.461538461538462
804,DF,DIESEL,10/2022,5.954545454545454
805,DF,DIESEL,10/2023,5.205882352941177
806,DF,DIESEL,10/2024,5.157894736842105
807,DF,DIESEL,10/2025,5.967741935483871
808,DF,DIESEL,11/2022,6.166666666666667
809,DF,DIESEL,11/2023,5.202898550724638
810,DF,DIESEL,11/2024,5.083333333333333
811,DF,DIESEL,11/2025,6.0
812,DF,DIESEL,12/2022,5.6
813,DF,DIESEL,12/2023,5.114285714285714
814,DF,DIESEL,12/2024,5.138888888888889
815,DF,DIESEL,12/2025,5.642857142857143
816,DF,DIESEL,<NA>/<NA>,5.528648164726947
884,ES,DIESEL,01/2022,6.159090909090909
885,ES,DIESEL,01/2023,4.9
886,ES,DIESEL,01/2024,5.181818181818182
887,ES,DIESEL,01/2025,5.866666666666666
888,ES,DIESEL,02/2022,5.911392405063292
889,ES,DIESEL,02/2023,4.957446808510638
890,ES,DIESEL,02/2024,5.135135135135135
891,ES,DIESEL,02/2025,5.619047619047619
892,ES,DIESEL,03/2022,5.405405405405405
893,ES,DIESEL,03/2023,4.863013698630137
894,ES,DIESEL,03/2024,5.195652173913044
895,ES,DIESEL,03/2025,5.615384615384615
896,ES,DIESEL,04/2022,5.864864864864865
897,ES,DIESEL,04/2023,5.1066666666666665
898,ES,DIESEL,04/2024,5.208333333333333
899,ES,DIESEL,04/2025,5.833333333333333
900,ES,DIESEL,05/2022,5.930555555555555
901,ES,DIESEL,05/2023,4.952941176470588
902,ES,DIESEL,05/2024,5.194444444444445
903,ES,DIESEL,05/2025,5.85
904,ES,DIESEL,06/2022,6.153846153846154
905,ES,DIESEL,06/2023,5.130952380952381
906,ES,DIESEL,06/2024,5.035714285714286
907,ES,DIESEL,06/2025,5.7073170731707314
908,ES,DIESEL,07/2022,5.714285714285714
909,ES,DIESEL,07/2023,4.954545454545454
910,ES,DIESEL,07/2024,5.128205128205129
911,ES,DIESEL,07/2025,5.485714285714286
912,ES,DIESEL,08/2022,6.109090909090909
913,ES,DIESEL,08/2023,5.125
914,ES,DIESEL,08/2024,5.2407407407407405
915,ES,DIESEL,08/2025,5.962962962962963
916,ES,DIESEL,09/2022,5.666666666666667
917,ES,DIESEL,09/2023,5.1454545454545455
918,ES,DIESEL,09/2024,5.140350877192983
919,ES,DIESEL,09/2025,5.4
920,ES,DIESEL,10/2022,5.786885245901639
921,ES,DIESEL,10/2023,4.809523809523809
922,ES,DIESEL,10/2024,5.125
923,ES,DIESEL,10/2025,5.868421052631579
924,ES,DIESEL,11/2022,5.9245283018867925
925,ES,DIESEL,11/2023,5.265060240963855
926,ES,DIESEL,11/2024,5.173076923076923
927,ES,DIESEL,11/2025,5.8
928,ES,DIESEL,12/2022,6.173913043478261
929,ES,DIESEL,12/2023,4.955882352941177
930,ES,DIESEL,12/2024,5.2
931,ES,DIESEL,12/2025,5.931034482758621
932,ES,DIESEL,<NA>/<NA>,5.392945851962246
1031,GO,DIESEL,01/2022,6.126666666666667
1032,GO,DIESEL,01/2023,5.098484848484849
1033,GO,DIESEL,01/2024,5.1395348837209305
1034,GO,DIESEL,01/2025,5.791666666666667
1035,GO,DIESEL,02/2022,5.865079365079365
1036,GO,DIESEL,02/2023,5.023255813953488
1037,GO,DIESEL,02/2024,5.15625
1038,GO,DIESEL,02/2025,5.487179487179487
1039,GO,DIESEL,03/2022,5.522222222222222
1040,GO,DIESEL,03/2023,5.088669950738916
1041,GO,DIESEL,03/2024,5.157894736842105
1042,GO,DIESEL,03/2025,5.6
1043,GO,DIESEL,04/2022,6.46875
1044,GO,DIESEL,04/2023,5.265536723163842
1045,GO,DIESEL,04/2024,5.2011494252873565
1046,GO,DIESEL,04/2025,5.758064516129032
1047,GO,DIESEL,05/2022,5.972413793103448
1048,GO,DIESEL,05/2023,4.97872340425532
